,ID,Molecular_Name,Covalent Warhead,n_obs,y,LogConcentration,Negative,Positive,theta,ASE,Variances,Outlier_Pos
0,ID_0001,CVD-0019636,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[49.082075   55.66580325 37.33958061 38.48896043 21.90025055 24.48803552
 14.16378172 15.86096537  7.13307243  8.55803454  6.52141417  6.62559772
  2.86826837  3.28500257  2.19611643  2.69014811  1.30887587  2.58596456
  2.57252152  2.98925572  2.07848984  2.93548357  5.06620522  5.13678117]","[-7.30102999 -7.30102999 -6.99999999 -6.99999999 -6.71219826 -6.71219826
 -6.41116826 -6.41116826 -6.11013827 -6.11013827 -5.80910827 -5.80910827
 -5.60414964 -5.60414964 -5.12708657 -5.12708657 -4.90517963 -4.90517963
 -4.60414964 -4.60414964 -4.30320691 -4.30320691 -4.00217692 -4.00217692]",None,None,[ 2.99670558 69.2550351  -6.9594766   1.29758859],[0.52938537 7.47401076 0.08781765 0.15400728],[2.85671935],[]
1,ID_0002,CVD-0019635,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[ 85.20352026 102.43077448  97.12413491 119.07997803  82.9484505
  98.30712233  89.36750152  89.44815976  60.67669597  66.21522795
  49.15937248  50.28522698  31.80777015  36.88587805  17.11116798
  19.01671873  11.05171824  11.16934483   7.56997119   8.82689532
   5.12333813   5.30481915   7.04569268   7.2775851 ]","[-7.30102999 -7.30102999 -6.99999999 -6.99999999 -6.71219826 -6.71219826
 -6.41116826 -6.41116826 -6.11013827 -6.11013827 -5.80910827 -5.80910827
 -5.60414964 -5.60414964 -5.12708657 -5.12708657 -4.90517963 -4.90517963
 -4.60414964 -4.60414964 -4.30320691 -4.30320691 -4.00217692 -4.00217692]",None,None,[ 6.47272535 97.60978662 -5.86007066  1.32445771],[2.21165531 3.21226781 0.04454074 0.18140647],[24.98461417],[3]
2,ID_0003,CVD-0019634,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[ 87.26030519  97.29889442  95.77647027 105.15298983  88.40632425
 102.79037576  91.60576748 106.29900889  74.81877278  85.6000899
  73.97186134  83.35510242  51.64297389  62.46798089  34.92991591
  35.30296023  18.30423767  20.80800365  14.85273746  15.7500603
   7.46242688   9.42511055   8.29589529   9.34109155]","[-7.30102999 -7.30102999 -6.99999999 -6.99999999 -6.71219826 -6.71219826
 -6.41116826 -6.41116826 -6.11013827 -6.11013827 -5.80910827 -5.80910827
 -5.60414964 -5.60414964 -5.12708657 -5.12708657 -4.90517963 -4.90517963
 -4.60414964 -4.60414964 -4.30320691 -4.30320691 -4.00217692 -4.00217692]",None,None,[ 7.0628164  98.17061693 -5.46723591  1.26697497],[3.9664024  2.9568375  0.06421869 0.20630813],[41.81869684],[]
3,ID_0004,CVD-0019633,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[81.81251372 90.51015982 86.75619124 93.59197647 61.29171499 75.36321585
 55.00373359 57.08740461 29.6770485  32.42951069 20.44168084 22.61273161
 11.9557626  15.30644002  6.70289519  7.12299015  2.65990127  4.1251925
  2.69014811  3.96723679  1.96758477  2.2902177   3.09007851  4.59569886]","[-7.30102999 -7.30102999 -6.99999999 -6.99999999 -6.71219826 -6.71219826
 -6.41116826 -6.41116826 -6.11013827 -6.11013827 -5.80910827 -5.80910827
 -5.60414964 -5.60414964 -5.12708657 -5.12708657 -4.90517963 -4.90517963
 -4.60414964 -4.60414964 -4.30320691 -4.30320691 -4.00217692 -4.00217692]",None,None,[ 3.15595843 95.01103803 -6.33691172  1.27277895],[1.57980058 4.61572187 0.05303929 0.1591841 ],[18.63389741],[]
4,ID_0005,CVD-0019576,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[103.08576635 109.39861277 103.84360806 104.18876368  96.75791317
  97.77337103  94.62695233  96.19515942  91.77066445  97.17810263
  70.63613504  84.04217973  63.71051233  65.15366304  35.920482
  37.15854023  22.82457715  24.40528989  12.73252672  12.81256281
   6.15456076   7.74777913   4.1561597    4.4087736 ]","[-9.30277065 -9.30277065 -9.00217692 -9.00217692 -8.69896998 -8.69896998
 -8.39793999 -8.39793999 -8.09690999 -8.09690999 -7.79588    -7.79588
 -7.60205998 -7.60205998 -7.12493872 -7.12493872 -6.90657832 -6.90657832
 -6.60380066 -6.60380066 -6.30277066 -6.30277066 -6.00217692 -6.00217692]",None,None,[  1.33525461 104.7658808   -7.39957398   1.12266775],[2.51581733 1.67630384 0.03454591 0.08905365],[11.53244787],[]
5,ID_0006,CVD-0019576,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[ 79.26601074  83.48461061  64.89803508  68.28957398  96.00579195
 101.8280319   43.0898762   45.63752686  92.83973864  95.14844188
  27.6314926   28.50735268  16.27223515  17.04292472   7.38154013
   7.49091747   4.32738825   4.70516076   2.72206545   3.19407074
   1.59632021   1.82853672   1.35653143   2.26099789]","[-8.71219827 -8.71219827 -8.41116828 -8.41116828 -8.30103001 -8.30103001
 -8.11013828 -8.11013828 -8.00000001 -8.00000001 -7.80910829 -7.80910829
 -6.60414963 -6.60414963 -6.12708657 -6.12708657 -5.90517963 -5.90517963
 -5.60414964 -5.60414964 -5.30320692 -5.30320692 -5.00217693 -5.00217693]",None,None,[ 5.84822417 77.04876394 -7.81748863 40.95605201],[4.22691653e+00 5.17689435e+00 2.26159955e+03 1.10528377e+07],[214.40188051],[]
6,ID_0007,CVD-0019576,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[38.91429702 43.3888159  23.72347034 24.86408786 12.98517472 13.87568093
  7.69161     8.65907354  4.25876352  4.83594347  2.73335935  3.60187776
  1.6751961   2.73610783  0.51259077  1.43333022  0.19651603  0.69673866
  0.99632254  1.51028755  3.0714219   4.64080168  1.5267784   3.03844018]","[-7.30102999 -7.30102999 -6.99999999 -6.99999999 -6.71219826 -6.71219826
 -6.41116826 -6.41116826 -6.11013827 -6.11013827 -5.80910827 -5.80910827
 -5.60414964 -5.60414964 -5.12708657 -5.12708657 -4.90517963 -4.90517963
 -4.60414964 -4.60414964 -4.30320691 -4.30320691 -4.00217692 -4.00217692]",None,None,[ 2.15689907 54.18689087 -7.04680333  1.63136575],[0.43786447 7.85414146 0.09474694 0.25385324],[2.44753446],[]
7,ID_0008,CVD-0019575,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[ 99.99093003 100.55161913 101.76369703 102.07152634  95.11513366
  96.15955453  93.59522645  95.43945382  83.9810575   89.70888143
  74.6829633   81.4304718   64.84341932  65.23095444  36.24552686
  36.33897504  21.2910691   21.93696096  13.45516411  13.98012302
   9.49735871  11.36632237   5.95457319   6.44929886]","[-7.30102999 -7.30102999 -6.99999999 -6.99999999 -6.71219826 -6.71219826
 -6.41116826 -6.41116826 -6.11013827 -6.11013827 -5.80910827 -5.80910827
 -5.60414964 -5.60414964 -5.12708657 -5.12708657 -4.90517963 -4.90517963
 -4.60414964 -4.60414964 -4.30320691 -4.30320691 -4.00217692 -4.00217692]",None,None,[  4.57923544 100.52856762  -5.40809941   1.19386148],[1.49324033 1.01844479 0.02233219 0.06347661],[4.77269143],[]
8,ID_0009,CVD-0019562,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[104.61666398 113.94358388 107.16220311 128.61169838  92.21169916
 108.58221859 105.10076017 120.81774975 101.37725366 103.34187735
  90.22287065 101.34901471  91.34436015 100.9899767   92.46181552
  97.46817694  92.15522127 101.81697436  75.06662582  84.22007792
  61.97182393  81.25498876  50.50277841  55.81573407]","[-7.30102999 -7.30102999 -6.99999999 -6.99999999 -6.71219826 -6.71219826
 -6.41116826 -6.41116826 -6.11013827 -6.11013827 -5.80910827 -5.80910827
 -5.60414964 -5.60414964 -5.12708657 -5.12708657 -4.90517963 -4.90517963
 -4.60414964 -4.60414964 -4.30320691 -4.30320691 -4.00217692 -4.00217692]",None,None,[ 30.97554841 109.08446839  -4.32919771   0.79261136],[70.21395268  4.61230698  1.01998541  0.59204894],[87.42666778],[]
9,ID_0010,CVD-0019556,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[ 95.39866573 102.95863454  76.8900548  132.72248184  63.39587355
  72.15801456  48.85281723  60.22907765  31.65530014  32.49036607
  15.89393508  18.70572711   9.22147595  11.96468769   2.39975383
   2.89998656  -0.56936945  -0.44834541  -1.99341907  -1.74733684
  -2.07410177  -1.1301142   -2.51785661  -1.52545943]","[-7.30102999 -7.30102999 -6.99999999 -6.99999999 -6.71219826 -6.71219826
 -6.41116826 -6.41116826 -6.11013827 -6.11013827 -5.80910827 -5.80910827
 -5.60414964 -5.60414964 -5.12708657 -5.12708657 -4.90517963 -4.90517963
 -4.60414964 -4.60414964 -4.30320691 -4.30320691 -4.00217692 -4.00217692]",None,None,[ -3.47454566 114.21321522  -6.49288624   0.93533591],[1.70065317 8.20479589 0.07852976 0.10762624],[13.91089795],[3]
10,ID_0011,CVD-0019478,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[35.4756259  38.53350015 22.1952538  25.31767421  7.95879173 10.59711596
  5.36484299  5.69160791  0.86678257  1.28229847 -1.33585508  1.30650328
 -2.36052535 -1.18659209 -2.00148734 -1.42460605 -3.23593262 -2.69939268
 -2.36859362 -2.20319409 -2.84865567 -1.2793772  -1.96114599 -0.96874881]","[-7.30102999 -7.30102999 -6.99999999 -6.99999999 -6.71219826 -6.71219826
 -6.41116826 -6.41116826 -6.11013827 -6.11013827 -5.80910827 -5.80910827
 -5.60414964 -5.60414964 -5.12708657 -5.12708657 -4.90517963 -4.90517963
 -4.60414964 -4.60414964 -4.30320691 -4.30320691 -4.00217692 -4.00217692]",None,None,[-1.69613421 48.97585835 -7.00095411  1.5967031 ],[0.4281426  6.3257559  0.08178916 0.2255356 ],[2.27806486],[]
11,ID_0012,CVD-0019469,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[ 8.26709701e+01  8.38892789e+01  6.01282243e+01  6.66393180e+01
  5.33670142e+01  7.17667035e+01  3.49310177e+01  4.10144931e+01
  1.84677131e+01  2.40146486e+01  7.87004076e+00  1.66039428e+01
  6.69207337e+00  7.11969167e+00  6.28768612e-01  8.14338818e-01
 -8.35622357e-01 -3.11184820e-01 -8.79997841e-01  7.51183740e-03
  1.28535884e-01  3.18140225e-01  6.53877624e+00  7.68850469e+00]","[-7.30102999 -7.30102999 -6.99999999 -6.99999999 -6.71219826 -6.71219826
 -6.41116826 -6.41116826 -6.11013827 -6.11013827 -5.80910827 -5.80910827
 -5.60414964 -5.60414964 -5.12708657 -5.12708657 -4.90517963 -4.90517963
 -4.60414964 -4.60414964 -4.30320691 -4.30320691 -4.00217692 -4.00217692]",None,None,[  0.2867007  100.49115375  -6.68414123   0.99827589],[ 1.54347791 11.8262372   0.12577884  0.15679719],[14.81665739],[5]
12,ID_0013,CVD-0019466,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[ 92.09161466  95.32333869  96.68904633 104.09902445  97.74037078
 104.7886392   97.74375125 106.70198209  98.0141884  102.51358661
  91.80765564 100.55629768  81.00031074  90.44532846  58.81432243
  67.37365847  42.65232181  48.30783887  26.99739086  31.83483551
  14.1212017   17.7653424    7.84705965   9.763783  ]","[-7.30102999 -7.30102999 -6.99999999 -6.99999999 -6.71219826 -6.71219826
 -6.41116826 -6.41116826 -6.11013827 -6.11013827 -5.80910827 -5.80910827
 -5.60414964 -5.60414964 -5.12708657 -5.12708657 -4.90517963 -4.90517963
 -4.60414964 -4.60414964 -4.30320691 -4.30320691 -4.00217692 -4.00217692]",None,None,[  5.82402013 100.4295944   -4.99131904   1.36302059],[4.35042587 1.66214789 0.04635154 0.18171898],[21.2522731],[]
13,ID_0014,CVD-0019465,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[5.06944468e+01 5.67995656e+01 3.35419701e+01 3.75241572e+01
 1.96516416e+01 2.54491381e+01 1.14371129e+01 1.45437598e+01
 5.34213548e+00 7.13378165e+00 3.43893398e+00 3.86825297e+00
 2.07322634e+00 2.66480762e+00 1.39037252e+00 1.77912593e+00
 4.83281217e-02 1.29571951e+00 1.26191487e+00 1.37347019e+00
 9.27248883e-01 1.02528235e+00 1.50192784e+00 1.88392033e+00]","[-7.30102999 -7.30102999 -6.99999999 -6.99999999 -6.71219826 -6.71219826
 -6.41116826 -6.41116826 -6.11013827 -6.11013827 -5.80910827 -5.80910827
 -5.60414964 -5.60414964 -5.12708657 -5.12708657 -4.90517963 -4.90517963
 -4.60414964 -4.60414964 -4.30320691 -4.30320691 -4.00217692 -4.00217692]",None,None,[ 1.01667978 77.10026897 -7.06555023  1.14694722],[ 0.45218137 10.81561186  0.11241314  0.11901982],[1.85061144],[1]
14,ID_0015,CVD-0019464,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[60.57554442 65.30819468 51.46519268 52.84104172 25.9190227  34.66766474
 16.9945965  24.50598855  8.01270241 10.35198382  7.6611341   8.08707263
  3.42541213  3.77698043  2.17464027  3.7702195   1.48164506  1.95491008
  2.15773795  3.23610611  0.45060339  0.67709451  1.85687661  2.51944765]","[-7.30102999 -7.30102999 -6.99999999 -6.99999999 -6.71219826 -6.71219826
 -6.41116826 -6.41116826 -6.11013827 -6.11013827 -5.80910827 -5.80910827
 -5.60414964 -5.60414964 -5.12708657 -5.12708657 -4.90517963 -4.90517963
 -4.60414964 -4.60414964 -4.30320691 -4.30320691 -4.00217692 -4.00217692]",None,None,[ 2.01621239 74.43185864 -6.7556082   1.3557271 ],[0.6041921  4.54489402 0.05450614 0.1292475 ],[3.61526005],[4]
15,ID_0016,CVD-0019463,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[60.89330808 69.93605053 51.76943448 52.3103088  25.90212037 31.79426994
 16.26103571 20.05053638  7.6138076   8.14792099  5.46045173  7.8707229
  2.72565598  3.5133042   1.56615667  2.61748112  0.33904807  1.059087
  0.95091213  1.49854738  0.56891965  0.6399094   1.27543672  1.89068126]","[-7.30102999 -7.30102999 -6.99999999 -6.99999999 -6.71219826 -6.71219826
 -6.41116826 -6.41116826 -6.11013827 -6.11013827 -5.80910827 -5.80910827
 -5.60414964 -5.60414964 -5.12708657 -5.12708657 -4.90517963 -4.90517963
 -4.60414964 -4.60414964 -4.30320691 -4.30320691 -4.00217692 -4.00217692]",None,None,[ 1.40250712 86.19171218 -6.90815844  1.30051773],[0.76075796 8.98962827 0.08434103 0.15977722],[5.81642908],[]
16,ID_0017,CVD-0019456,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[61.75335978 69.19105449 46.50475269 52.02637462 32.62905341 34.18190545
 20.35619068 21.92903651 11.64888947 12.01877483  7.35688643  7.62680277
  4.17787175  4.65105842  2.20514986  2.61169052  1.1621398   2.80829625
  2.34177418  2.89160376  2.11851004  2.59836131  1.04550928  2.54171221]","[-7.30102999 -7.30102999 -6.99999999 -6.99999999 -6.71219826 -6.71219826
 -6.41116826 -6.41116826 -6.11013827 -6.11013827 -5.80910827 -5.80910827
 -5.60414964 -5.60414964 -5.12708657 -5.12708657 -4.90517963 -4.90517963
 -4.60414964 -4.60414964 -4.30320691 -4.30320691 -4.00217692 -4.00217692]",None,None,[ 1.89927617 81.44530545 -6.86150774  1.12119471],[0.4038961  5.211863   0.05692552 0.07339185],[1.33341065],[1]
17,ID_0018,CVD-0019455,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[ 97.51560874 100.01816641  96.44260798  99.86821289  90.15122463
  94.48654758  86.20244854  87.44539663  72.53668419  76.24886695
  60.94694306  63.56613125  49.00731037  49.77373948  24.5382278
  27.15075139  15.40105983  17.50040915   9.92609011  10.63253782
   6.4838237    6.94368117   5.43414904   6.15725825]","[-7.30102999 -7.30102999 -6.99999999 -6.99999999 -6.71219826 -6.71219826
 -6.41116826 -6.41116826 -6.11013827 -6.11013827 -5.80910827 -5.80910827
 -5.60414964 -5.60414964 -5.12708657 -5.12708657 -4.90517963 -4.90517963
 -4.60414964 -4.60414964 -4.30320691 -4.30320691 -4.00217692 -4.00217692]",None,None,[  2.74166803 101.00081458  -5.64930301   1.00684575],[1.15394801 1.11272883 0.01872143 0.04581738],[2.74938862],[]
18,ID_0019,CVD-0019453,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[ 92.44102399  94.86086313 100.36241377 104.96601017  94.43507262
  98.40209113 103.27549538 127.11554817  92.44523974 122.51616751
 105.4550369  107.46594851  98.93327533 102.28057894 104.46855195
 121.66458649 101.01585465 116.36960748 101.93067189 102.53773954
  93.03122866  94.62478126  86.41672064  92.03631222]","[-7.30102999 -7.30102999 -7.01322825 -7.01322825 -6.71444268 -6.71444268
 -6.41341269 -6.41341269 -6.11238269 -6.11238269 -5.90727934 -5.90727934
 -5.43027504 -5.43027504 -5.20844968 -5.20844968 -4.90727935 -4.90727935
 -4.6064248  -4.6064248  -4.3053948  -4.3053948  -4.00432093 -4.00432093]",None,None,[ 7.62420138e+01  1.16940841e+02 -2.10339560e+00  7.36098330e-02],[13113.96484196  3971.1734558   2593.64413391    26.30786537],[121.92955008],[]
19,ID_0020,CVD-0019450,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[ 96.61882988 123.48157372 100.89781372 121.89645261  95.80940634
 101.0200704   95.05478752  98.75199818  91.69483666  98.14071477
  92.83730427 104.9069897   96.09607718  96.38274802  92.93848221
  95.13910247  92.15013741  93.80692622  92.60543815  99.62044219
  92.18386339 102.50401356  94.9915513  106.71976118]","[-7.30102999 -7.30102999 -7.01322825 -7.01322825 -6.71444268 -6.71444268
 -6.41341269 -6.41341269 -6.11238269 -6.11238269 -5.90727934 -5.90727934
 -5.43027504 -5.43027504 -5.20844968 -5.20844968 -4.90727935 -4.90727935
 -4.6064248  -4.6064248  -4.3053948  -4.3053948  -4.00432093 -4.00432093]",None,None,[ 96.45307983 125.4267406   -7.00621576   3.87817576],[1.3245233  9.35507439 0.10375161 3.56610891],[30.4259724],[0]
20,ID_0021,CVD-0019444,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[ 92.56081161  97.26308446  95.08195966 109.87297134 101.76217267
 104.96336724  96.74060969  98.86368174  95.62931417 126.6419232
 108.63313044 123.20851762 103.24251783 103.74011284  99.01710687
 104.54041148  95.67078042 124.86302103  95.30587741 123.59415376
  14.7410986   16.93466328   4.67309289   5.1706879 ]","[-7.30102999 -7.30102999 -7.01322825 -7.01322825 -6.71444268 -6.71444268
 -6.41341269 -6.41341269 -6.11238269 -6.11238269 -5.90727934 -5.90727934
 -5.43027504 -5.43027504 -5.20844968 -5.20844968 -4.90727935 -4.90727935
 -4.6064248  -4.6064248  -4.3053948  -4.3053948  -4.00432093 -4.00432093]",None,None,[  4.92188726 105.05977685  -4.33931213  26.8992487 ],[7.61414468e+00 2.53773133e+00 2.24016424e+03 1.77663291e+06],[115.92144513],[]
21,ID_0022,CVD-0019435,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[101.75361048 123.72187133 100.08417443 119.22366862  98.81945014
 100.62379012  97.48727389  99.7722091   92.05739096 104.11442915
  93.21672155  98.78572416  91.93513428  94.38869939  94.39291514
  97.96786912  89.5026479   91.49248078  93.4064302   98.86160762
  91.96886026  98.97964855  92.46210273 105.52248886]","[-7.30102999 -7.30102999 -7.01322825 -7.01322825 -6.71444268 -6.71444268
 -6.41341269 -6.41341269 -6.11238269 -6.11238269 -5.90727934 -5.90727934
 -5.43027504 -5.43027504 -5.20844968 -5.20844968 -4.90727935 -4.90727935
 -4.6064248  -4.6064248  -4.3053948  -4.3053948  -4.00432093 -4.00432093]",None,None,[ 95.43189389 116.55321672  -6.91245618   1.87546711],[ 1.68471321 14.99856065  0.4429179   2.10656417],[38.12883829],[]
22,ID_0023,CVD-0019416,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[80.33435924 83.40382097 58.69938664 68.09031693 40.18796321 47.89204174
 26.62892023 32.9402474  13.62427343 16.35568872  9.80772904  9.99027412
  5.0074695   5.79511772  2.72227552  3.817546    0.63652894  1.50530831
  2.37070721  2.73917784  0.82921541  1.22811022  2.12393331  2.77636295]","[-7.30102999 -7.30102999 -6.99999999 -6.99999999 -6.71219826 -6.71219826
 -6.41116826 -6.41116826 -6.11013827 -6.11013827 -5.80910827 -5.80910827
 -5.60414964 -5.60414964 -5.12708657 -5.12708657 -4.90517963 -4.90517963
 -4.60414964 -4.60414964 -4.30320691 -4.30320691 -4.00217692 -4.00217692]",None,None,[  1.62529466 104.09564398  -6.82585996   1.10995819],[0.89918744 8.98654974 0.08069393 0.1147966 ],[6.47613383],[]
23,ID_0024,CVD-0019414,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[84.34697056 92.40937832 83.03873081 86.4834241  64.64562364 69.87858264
 51.06291741 59.25040235 32.25401311 34.61357731 21.32497148 22.93407257
 11.67036496 14.58432533  5.98104326  6.70446266  3.88177483  3.91219901
  3.73641486  4.90605556  1.01514096  2.74931923  2.06984587  2.52620858]","[-7.30102999 -7.30102999 -6.99999999 -6.99999999 -6.71219826 -6.71219826
 -6.41116826 -6.41116826 -6.11013827 -6.11013827 -5.80910827 -5.80910827
 -5.60414964 -5.60414964 -5.12708657 -5.12708657 -4.90517963 -4.90517963
 -4.60414964 -4.60414964 -4.30320691 -4.30320691 -4.00217692 -4.00217692]",None,None,[ 2.21330138 96.85496194 -6.35348421  1.13042303],[1.10096032 3.61084044 0.041322   0.09543556],[7.72007776],[]
24,ID_0025,CVD-0019378,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[ 98.94063617 107.50107044  84.25638513  93.24040356  86.41868144
  87.22954255  71.45204095  81.61806091  57.90945009  63.59354616
  37.15382602  50.03078462  29.03714659  29.3033995   11.79525402
  12.26321367   6.21201132   6.66383443   4.14653425   4.20704627
  -1.14625074   1.26616193   0.29393542   0.67717823]","[-7.30102999 -7.30102999 -6.99999999 -6.99999999 -6.71219826 -6.71219826
 -6.41116826 -6.41116826 -6.11013827 -6.11013827 -5.80910827 -5.80910827
 -5.60414964 -5.60414964 -5.12708657 -5.12708657 -4.90517963 -4.90517963
 -4.60414964 -4.60414964 -4.30320691 -4.30320691 -4.00217692 -4.00217692]",None,None,[ -1.65413252 103.56358159  -5.95917562   0.97859971],[2.40614823 4.06025141 0.04934162 0.11405691],[17.82825932],[]
25,ID_0026,CVD-0019375,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[89.74390661 94.61364741 78.57946289 93.92469168 66.01694313 72.17049414
 50.86999916 55.62211338 32.46647905 38.22009965 20.58619351 23.61087724
 12.31872465 12.3893006   5.08636977  5.50646474  2.96236964  3.42279372
  1.93733794  2.70023039  0.82828723  1.30551511  9.39822447  9.86873083]","[-7.30102999 -7.30102999 -6.99999999 -6.99999999 -6.71219826 -6.71219826
 -6.41116826 -6.41116826 -6.11013827 -6.11013827 -5.80910827 -5.80910827
 -5.60414964 -5.60414964 -5.12708657 -5.12708657 -4.90517963 -4.90517963
 -4.60414964 -4.60414964 -4.30320691 -4.30320691 -4.00217692 -4.00217692]",None,None,[  3.07261996 100.6362733   -6.39155989   1.14919999],[1.54163411 5.38182172 0.05853387 0.13618786],[15.94895815],[]
26,ID_0027,CVD-0019373,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[95.62054315 98.73086116 74.91736283 88.81092344 73.82814641 99.07779676
 61.45142053 68.55956623 45.29067611 50.08322838 32.60332185 40.19959787
 21.44893884 27.9398619   9.20533941  9.89114235  4.84040545  4.99773671
  2.19401295  2.68214328 -2.07813591 -1.57386904 -2.04586283 -1.74330271]","[-7.30102999 -7.30102999 -6.99999999 -6.99999999 -6.71219826 -6.71219826
 -6.41116826 -6.41116826 -6.11013827 -6.11013827 -5.80910827 -5.80910827
 -5.60414964 -5.60414964 -5.12708657 -5.12708657 -4.90517963 -4.90517963
 -4.60414964 -4.60414964 -4.30320691 -4.30320691 -4.00217692 -4.00217692]",None,None,[ -6.07057265 109.578051    -6.18362056   0.72675215],[3.07491228 8.23080365 0.0913055  0.10400971],[14.78183934],[5]
27,ID_0028,CVD-0019372,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[46.41478058 54.16904384 32.33247867 36.27459016 22.24227276 22.56883821
 13.28838132 13.92485071  7.93004211  8.04667263  3.76466649  4.69437833
  2.18515605  2.89826836  1.56534816  2.37509718  1.76195389  2.11517774
  1.34874863  1.56534816  1.94856272  4.11789034  2.68500113  2.97491127]","[-7.30102999 -7.30102999 -6.99999999 -6.99999999 -6.71219826 -6.71219826
 -6.41116826 -6.41116826 -6.11013827 -6.11013827 -5.80910827 -5.80910827
 -5.60414964 -5.60414964 -5.12708657 -5.12708657 -4.90517963 -4.90517963
 -4.60414964 -4.60414964 -4.30320691 -4.30320691 -4.00217692 -4.00217692]",None,None,[ 1.964899   64.4084703  -6.9713636   1.17646378],[0.33328158 5.84798161 0.07528851 0.09551054],[1.00906488],[1]
28,ID_0029,CVD-0019370,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[ 97.78407143 100.51872873  97.68435464  98.85678231  89.58009952
  89.60125157  76.46583135  77.47206437  58.08168215  64.00425487
  41.3050884   44.29054853  31.36967048  31.87429785  19.23443985
  23.6491739   24.22934429  25.96381202  24.51640776  25.888269
  22.03557501  25.61027069  21.60346894  23.99969351]","[-7.30102999 -7.30102999 -6.99999999 -6.99999999 -6.71219826 -6.71219826
 -6.41116826 -6.41116826 -6.11013827 -6.11013827 -5.80910827 -5.80910827
 -5.60414964 -5.60414964 -5.12708657 -5.12708657 -4.90517963 -4.90517963
 -4.60414964 -4.60414964 -4.30320691 -4.30320691 -4.00217692 -4.00217692]",None,None,[ 22.84761957 100.72220286  -6.14601568   1.48485577],[0.85522309 1.65730924 0.02431231 0.1075885 ],[5.73087438],[]
29,ID_0030,CVD-0019369,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[86.726785   87.00987802 76.14515251 80.779083   58.17286814 58.28005871
 39.82129409 40.73653659 24.42708018 25.52921905 13.35072202 14.61776945
  9.28022911  9.76945784  4.23127876  4.67928034  2.20840044  2.22214282
  1.40859393  2.28260929  0.6692539   1.47730583  1.55426316  3.5853869 ]","[-7.30102999 -7.30102999 -6.99999999 -6.99999999 -6.71219826 -6.71219826
 -6.41116826 -6.41116826 -6.11013827 -6.11013827 -5.80910827 -5.80910827
 -5.60414964 -5.60414964 -5.12708657 -5.12708657 -4.90517963 -4.90517963
 -4.60414964 -4.60414964 -4.30320691 -4.30320691 -4.00217692 -4.00217692]",None,None,[  1.34407104 102.67825052  -6.60295614   1.06218315],[0.30701304 1.77183732 0.01798443 0.02960194],[0.62644962],[3]
