,ID,Molecular_Name,Covalent Warhead,n_obs,y,LogConcentration,Negative,Positive,theta,ASE,Variances,Outlier_Pos
119,ID_1289,CVD-0013421,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[55.353 55.828 57.081 57.302 57.904 58.875 57.052 58.518 49.502 51.67
 38.557 39.459 18.41  19.285  7.24   7.765  2.797  3.007  1.093  1.147
  2.68   3.606]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",None,None,[ 1.96937536 57.47867819 -6.1697334   1.35036767],[0.57236241 0.49347753 0.01993897 0.07358339],[1.66586328],[]
120,ID_1291,CVD-0013316,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[86.795 88.984 87.623 88.245 86.401 87.154 86.658 89.045 88.566 88.956
 88.926 89.985 91.322 91.69  93.02  93.146 93.44  93.976 91.695 92.572
 86.241 87.004]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]","[90.06116996 89.50412635 89.48385793 88.53325175 87.59582707 87.12546151
 87.61115038 88.00944066 88.08380556 87.38544799 88.19141451 87.93135713
 89.32433393 89.70867735 90.04297383 90.39979712]","[0.5634589  0.87148859 0.83688519 0.92986866 0.60592811 0.59380075
 0.85760234 1.02620435 0.87394057 0.82779502 0.61385967 0.84194545
 0.93646182 0.6388717  0.80828036 0.64791196]",[ 0.77964408 88.91435789 -3.86223709 11.42193328],[3.52312769e-02 2.41758466e-01 3.74808846e+00 3.10738226e+02],[6.28058654 0.01985989 1.14900772],[]
121,ID_1292,CVD-0013309,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[57.87  65.896 58.48  59.35  56.206 57.168 50.598 53.834 46.23  51.44
 41.442 46.331 15.479 18.003  0.     0.     0.     0.     0.     0.
  0.     0.   ]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",None,None,[-1.00929921 56.8064632  -6.11917697  1.68008844],[1.49743686 1.28037384 0.04612243 0.25275752],[13.2402202],[]
122,ID_1294,CVD-0013297,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[24.041 32.704 23.364 30.74  23.964 30.271 26.342 32.96  29.195 32.895
 23.245 28.249 29.231 32.332 18.257 25.193  0.     0.     0.     0.
  0.     0.   ]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",None,None,[-3.04837900e-06  2.85380715e+01 -5.39700333e+00  1.46539807e+01],[1.67956519e+00 9.00527637e-01 6.66820345e+02 2.84384155e+05],[11.33011789],[]
123,ID_1295,CVD-0013295,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[69.2  69.71 68.44 70.03 64.13 66.05 51.08 54.16 33.04 41.4  16.72 23.34
  4.58  5.05  2.48  3.22  2.57  2.62  5.68  6.05 12.78 12.83]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",[65.44 66.   67.1  69.79 69.39 67.35 67.47 67.79 69.39 69.57 68.51],[1.05 1.   1.06 1.04 0.98 0.79 0.88 0.92 0.89 0.82 0.98 0.95],[ 0.94737154 68.17111595 -6.80048296  1.1146475 ],[0.02447236 0.41239812 0.03254235 0.07709376],[8.08696684e+00 7.18938574e-03 2.02681216e+00],"[20, 21]"
124,ID_1297,CVD-0013294,0,"[1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2]","[68.49 69.39 68.53 68.16 67.56 68.19 37.55 54.83 12.11 12.11  9.9  10.73
  8.65  8.98 15.2  16.23]","[-8.77121249 -8.29409132 -7.81697004 -7.33984878 -6.86272753 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",[65.44 66.   67.1  69.79 69.39 67.35 67.47 67.79 69.39 69.57 68.51],[1.05 1.   1.06 1.04 0.98 0.79 0.88 0.92 0.89 0.82 0.98 0.95],[ 0.94728738 68.00481547 -5.74315044  1.8522345 ],[0.02447623 0.42170114 0.06388736 0.58802066],[5.23382013e+01 7.18927417e-03 1.99150739e+00],[]
125,ID_1298,CVD-0013292,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[33.04 33.06 33.21 33.52 34.99 36.61 35.71 36.63 35.93 35.94 35.64 36.78
 37.92 39.24 37.15 37.37 34.06 34.8  19.63 21.31 17.46 19.18]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",None,None,[18.30219221 35.79358369 -4.68679722  4.06574896],[1.25769637 0.43417264 0.07418433 1.22822115],[2.9969897],[]
126,ID_1299,CVD-0013291,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[24.429 24.536 24.107 24.341 24.025 24.907 24.825 25.251 23.69  24.21
 23.752 24.282 14.204 14.852  8.034  8.735  5.56   6.241  4.883  5.162
  3.799  4.195]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]","[24.05254088 24.06085942 23.3683038  23.85345862 23.84119875 23.27769347
 24.87308013 25.38242152 22.94747119 21.71568284 23.68121927 22.49890751
 23.17707404 22.89720822]","[0.34469546 0.17592013 0.         0.         0.36734875 0.
 0.39152042 0.22799815 0.         0.         0.         0.
 0.         0.         0.         0.14886218]",[ 0.10639944 23.7351007  -5.53258702  0.93109084],[0.03649176 0.23134715 0.07705528 0.13367245],[4.1852307  0.02130027 0.84482285],[]
127,ID_1300,CVD-0013291,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[32.67 33.28 33.75 34.58 33.96 34.26 33.23 33.78 29.17 32.82 30.17 31.24
 19.76 21.79 12.62 13.15  3.71  4.78  6.85  7.57  2.61  4.22]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",None,None,[ 4.29169218 33.5714652  -5.78636894  1.3289711 ],[0.88664888 0.5741853  0.05059666 0.18128011],[2.73503512],[]
128,ID_1301,CVD-0013289,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[56.112 56.937 58.775 59.554 58.493 59.126 55.155 57.22  53.032 57.204
 46.161 51.469 29.221 30.428 14.287 15.98   6.744  7.007  0.     0.
  0.     0.   ]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",None,None,[-0.22265843 58.30883829 -5.83823143  1.14562571],[1.09395833 0.70536127 0.03291488 0.08885873],[3.57744821],[]
129,ID_1303,CVD-0013273,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[89.685 89.773 89.87  90.322 89.255 90.025 90.247 90.644 89.253 89.827
 86.368 86.958 75.086 76.444 51.769 58.432 39.745 40.131 13.528 13.872
  7.228  7.342]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]","[90.06116996 89.50412635 89.48385793 88.53325175 87.59582707 87.12546151
 87.61115038 88.00944066 88.08380556 87.38544799 88.19141451 87.93135713
 89.32433393 89.70867735 90.04297383 90.39979712]","[0.5634589  0.87148859 0.83688519 0.92986866 0.60592811 0.59380075
 0.85760234 1.02620435 0.87394057 0.82779502 0.61385967 0.84194545
 0.93646182 0.6388717  0.80828036 0.64791196]",[ 0.7794371  88.93109796 -5.10934586  1.0435899 ],[0.03522665 0.24708907 0.01939766 0.03986781],[3.8376636  0.01985993 1.15689972],[14]
130,ID_1304,CVD-0013272,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[31.75 33.34 32.89 34.25 31.79 32.88 33.08 33.54 33.32 34.43 32.9  34.53
 32.26 33.81 31.99 33.37 31.92 35.22 33.19 34.2  35.4  37.2 ]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]","[34.49 35.16 35.74 30.64 31.8  28.08 33.97 35.64 33.29 33.05 31.14 31.8
 33.06 32.16 30.96 34.08]","[0.2  0.   0.   0.   0.24 0.19 0.24 0.   0.   0.46 0.   0.   0.2  0.2
 0.19 0.2 ]",[ 0.13249995 33.35539281  0.          1.89785555],[3.29594922e-02 2.08397120e-01 5.31559095e+02 2.50882594e+02],[1.08824963 0.01738125 4.29086091],[21]
131,ID_1305,CVD-0013271,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[43.64 75.38 75.22 75.98 74.15 74.68 74.14 75.72 76.28 76.59 75.32 75.48
 77.7  78.02 75.34 76.9  73.84 75.13 58.32 60.02 31.17 34.11]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]","[72.8  73.92 73.78 73.29 74.29 72.97 73.66 73.95 73.   72.4  72.86 73.93
 73.33]","[0.92 0.86 0.71 0.6  0.69 0.77 0.8  0.53 0.75 0.98 0.74 0.58 0.5  0.75
 0.59]",[ 0.71805116 73.54536617 -4.07230459  1.6835567 ],[0.03493744 0.15224044 0.02314755 0.14756293],[6.40544234 0.01830934 0.31937861],[0]
132,ID_1307,CVD-0013270,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[89.647 90.27  90.458 90.764 90.546 91.047 90.26  90.656 88.658 89.3
 88.066 90.102 72.063 78.04  45.619 48.209 36.761 37.737 13.075 13.366
  0.     0.   ]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]","[90.06116996 89.50412635 89.48385793 88.53325175 87.59582707 87.12546151
 87.61115038 88.00944066 88.08380556 87.38544799 88.19141451 87.93135713
 89.32433393 89.70867735 90.04297383 90.39979712]","[0.5634589  0.87148859 0.83688519 0.92986866 0.60592811 0.59380075
 0.85760234 1.02620435 0.87394057 0.82779502 0.61385967 0.84194545
 0.93646182 0.6388717  0.80828036 0.64791196]",[ 0.77931791 88.78435218 -5.23938254  1.04548885],[0.03523009 0.25811334 0.03798105 0.0734528 ],[18.0297854   0.01985999  1.10679506],[]
133,ID_1310,CVD-0013265,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[88.219 88.511 88.014 88.599 88.582 89.339 89.198 89.86  89.54  89.771
 88.186 89.89  84.451 90.77  89.276 89.777 83.282 83.372 67.063 69.693
 52.626 55.974]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]","[90.06116996 89.50412635 89.48385793 88.53325175 87.59582707 87.12546151
 87.61115038 88.00944066 88.08380556 87.38544799 88.19141451 87.93135713
 89.32433393 89.70867735 90.04297383 90.39979712]","[0.5634589  0.87148859 0.83688519 0.92986866 0.60592811 0.59380075
 0.85760234 1.02620435 0.87394057 0.82779502 0.61385967 0.84194545
 0.93646182 0.6388717  0.80828036 0.64791196]",[ 0.77970672 88.82426624 -3.82598296  0.9440915 ],[0.03523131 0.23691124 0.03682377 0.06734827],[3.93518762 0.01985989 1.11615917],[]
134,ID_1311,CVD-0013263,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[78.28 78.39 74.4  76.06 74.06 75.63 75.1  76.78 73.11 74.1  73.51 75.24
 74.83 75.57 75.42 76.86 73.51 74.01 74.79 75.42 75.12 75.2 ]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]","[72.8  73.92 73.78 73.29 74.29 72.97 73.66 73.95 73.   72.4  72.86 73.93
 73.33]","[0.92 0.86 0.71 0.6  0.69 0.77 0.8  0.53 0.75 0.98 0.74 0.58 0.5  0.75
 0.59]",[ 0.718      73.60572125 -0.1995671   2.37411934],[3.49374043e-02 1.52525102e-01 2.64866360e+03 1.63947727e+03],[4.55074166 0.01830933 0.34075422],[]
135,ID_1312,CVD-0013262,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[73.49 74.68 33.46 74.35 72.72 74.62 74.97 75.7  75.27 75.83 75.63 75.88
 74.62 75.01 74.36 76.08 74.61 75.5  74.77 77.25 69.73 72.11]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]","[72.8  73.92 73.78 73.29 74.29 72.97 73.66 73.95 73.   72.4  72.86 73.93
 73.33]","[0.92 0.86 0.71 0.6  0.69 0.77 0.8  0.53 0.75 0.98 0.74 0.58 0.5  0.75
 0.59]",[ 0.71799999 73.68201016 -3.87421484 11.17084163],[3.49374043e-02 1.54878068e-01 2.08748760e+00 1.85378368e+02],[2.59729548 0.01830933 0.37819746],[2]
136,ID_1313,CVD-0013260,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[72.46 73.34 73.66 73.96 72.52 74.5  72.96 75.13 73.28 74.86 74.24 76.26
 75.77 75.82 76.73 77.29 77.31 77.55 79.49 81.18 79.65 80.07]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]","[72.8  73.92 73.78 73.29 74.29 72.97 73.66 73.95 73.   72.4  72.86 73.93
 73.33]","[0.92 0.86 0.71 0.6  0.69 0.77 0.8  0.53 0.75 0.98 0.74 0.58 0.5  0.75
 0.59]",[ 0.718      73.50145926 -0.64010967  2.38243171],[3.49374043e-02 1.50710766e-01 6.09957465e+02 4.27358570e+02],[11.73947431  0.01830933  0.30840616],[]
137,ID_1314,CVD-0013258,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[75.11 75.13 75.38 76.02 75.6  75.73 75.04 76.06 71.15 76.22 69.3  70.78
 49.5  50.96 28.79 42.7  26.4  26.69 21.23 21.36 25.15 27.33]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",[70.34 69.17 72.86 74.29 72.83 71.21 73.32 73.51 72.61 72.6  73.76 75.09],[3.18 4.86 3.14 3.57 3.15 3.6  3.09 3.24 3.7  3.   3.95],[ 3.50680132 72.83604055 -5.24382284  0.65695686],[0.15612078 0.4569033  0.10308164 0.08641382],[45.16505914  0.26799826  2.5964975 ],[]
138,ID_1315,CVD-0013256,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[73.44 74.92 72.36 74.23 72.66 74.86 69.5  71.11 65.05 71.6  71.9  72.05
 48.02 62.86 17.62 19.3  15.86 16.59 14.65 14.99 20.4  20.8 ]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",[70.34 69.17 72.86 74.29 72.83 71.21 73.32 73.51 72.61 72.6  73.76 75.09],[3.18 4.86 3.14 3.57 3.15 3.6  3.09 3.24 3.7  3.   3.95],[ 3.52363835 72.65440667 -5.64647768  1.4625696 ],[0.15636939 0.45385553 0.07671521 0.56071911],[54.78901911  0.268572    2.55554865],[]
